unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
59459449,2023-09-29T20:45:40.000,2023-09-29T21:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11234,2016 EAST   72 STREET,EAST   72 STREET,ADDRESS,BROOKLYN,Closed,,2023-09-29T21:00:00.000,18 BROOKLYN,3084120046,BROOKLYN,1009801,165676,PHONE,Unspecified,BROOKLYN,40.62138197789493,-73.90796006543817,"{'latitude': '40.62138197789493', 'longitude': '-73.90796006543817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE T,AVENUE U,AVENUE T,AVENUE U,EAST   72 STREET,,,,,,
59442870,2023-09-29T20:45:31.000,2023-10-01T01:10:00.000,DEP,Department of Environmental Protection,Water Maintenance,Water in Basement,N/A,11214,2333 85 STREET,85 STREET,ADDRESS,BROOKLYN,Closed,,2023-10-01T01:10:00.000,11 BROOKLYN,3068550066,BROOKLYN,986990,158123,PHONE,Unspecified,BROOKLYN,40.600686967232384,-73.9901330199452,"{'latitude': '40.600686967232384', 'longitude': '-73.9901330199452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23 AVENUE,24 AVENUE,23 AVENUE,24 AVENUE,85 STREET,,,,,,
58959291,2023-09-29T20:45:15.000,2023-09-29T21:04:23.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11103,48-01 28 AVENUE,28 AVENUE,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T21:04:26.000,01 QUEENS,4007440007,QUEENS,1009962,217066,ONLINE,Unspecified,QUEENS,40.7624350842313,-73.90718396488224,"{'latitude': '40.7624350842313', 'longitude': '-73.90718396488224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48 STREET,49 STREET,48 STREET,49 STREET,28 AVENUE,,,,,,
58961092,2023-09-29T20:45:08.000,2023-09-29T21:15:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691,BEACH   22 STREET,BEACH   22 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T21:16:02.000,14 QUEENS,,QUEENS,1052221,158767,ONLINE,Unspecified,QUEENS,40.60219437578496,-73.7552246296903,"{'latitude': '40.60219437578496', 'longitude': '-73.7552246296903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEACH   22 STREET,CORNAGA AVENUE,BEACH   22 STREET,CORNAGA AVENUE,,,,,,,
58976192,2023-09-29T20:45:00.000,2023-09-29T21:15:00.000,DOT,Department of Transportation,Traffic Signal Condition,LED Lense,,10467,,,INTERSECTION,BRONX,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T21:15:00.000,07 BRONX,,BRONX,1017306,260717,UNKNOWN,Unspecified,BRONX,40.88222018510887,-73.88045834254942,"{'latitude': '40.88222018510887', 'longitude': '-73.88045834254942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,GUN HILL ROAD,DE KALB AVENUE,,N/A,,,,,
58960857,2023-09-29T20:44:41.000,2023-09-29T20:53:45.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11210,1804 BROOKLYN AVENUE,BROOKLYN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T20:53:48.000,18 BROOKLYN,3075990051,BROOKLYN,1000507,168403,ONLINE,Unspecified,BROOKLYN,40.628888948538396,-73.94143237610673,"{'latitude': '40.628888948538396', 'longitude': '-73.94143237610673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE I,AVENUE J,AVENUE I,AVENUE J,BROOKLYN AVENUE,,,,,,
58961108,2023-09-29T20:44:13.000,2023-09-29T21:06:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11375,68-30 BURNS STREET,BURNS STREET,ADDRESS,FOREST HILLS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T21:06:39.000,06 QUEENS,4032050012,QUEENS,1025572,202018,MOBILE,Unspecified,QUEENS,40.721072954466216,-73.8509269976,"{'latitude': '40.721072954466216', 'longitude': '-73.8509269976', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",68 AVENUE,69 AVENUE,68 AVENUE,69 AVENUE,BURNS STREET,,,,,,
58956317,2023-09-29T20:44:01.000,2023-09-29T21:24:33.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11105,29-23 23 ROAD,23 ROAD,ADDRESS,ASTORIA,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T21:24:36.000,01 QUEENS,4008420088,QUEENS,1007849,221292,PHONE,Unspecified,QUEENS,40.77404024414014,-73.91479669948168,"{'latitude': '40.77404024414014', 'longitude': '-73.91479669948168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29 STREET,31 STREET,29 STREET,31 STREET,23 ROAD,,,,,,
58959015,2023-09-29T20:44:00.000,2023-09-30T09:45:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11214,2424 BENSON AVENUE,BENSON AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T09:45:00.000,11 BROOKLYN,3068760051,BROOKLYN,986877,156840,ONLINE,Unspecified,BROOKLYN,40.59716542606672,-73.99054044177343,"{'latitude': '40.59716542606672', 'longitude': '-73.99054044177343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24 AVE,BAY 37 ST,,,,,,,,,
59453588,2023-09-29T20:43:57.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,10034,514 WEST  213 STREET,WEST  213 STREET,ADDRESS,NEW YORK,Closed,,2023-10-04T00:00:00.000,12 MANHATTAN,1022300011,MANHATTAN,1007343,255671,PHONE,Unspecified,MANHATTAN,40.86840217052891,-73.91650528145804,"{'latitude': '40.86840217052891', 'longitude': '-73.91650528145804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10 AVENUE,BROADWAY,10 AVENUE,BROADWAY,WEST  213 STREET,,,,,,
59441848,2023-09-29T20:43:57.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Toilet,Apartment,10034,514 WEST  213 STREET,WEST  213 STREET,ADDRESS,NEW YORK,Closed,,2023-10-04T00:00:00.000,12 MANHATTAN,1022300011,MANHATTAN,1007343,255671,PHONE,Unspecified,MANHATTAN,40.86840217052891,-73.91650528145804,"{'latitude': '40.86840217052891', 'longitude': '-73.91650528145804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10 AVENUE,BROADWAY,10 AVENUE,BROADWAY,WEST  213 STREET,,,,,,
59460292,2023-09-29T20:43:56.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Appliance,Electric/Gas Range,Apartment,10034,514 WEST  213 STREET,WEST  213 STREET,ADDRESS,NEW YORK,Closed,,2023-10-04T00:00:00.000,12 MANHATTAN,1022300011,MANHATTAN,1007343,255671,PHONE,Unspecified,MANHATTAN,40.86840217052891,-73.91650528145804,"{'latitude': '40.86840217052891', 'longitude': '-73.91650528145804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10 AVENUE,BROADWAY,10 AVENUE,BROADWAY,WEST  213 STREET,,,,,,
59435024,2023-09-29T20:43:51.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,Apartment,10034,514 WEST  213 STREET,WEST  213 STREET,ADDRESS,NEW YORK,Closed,,2023-10-04T00:00:00.000,12 MANHATTAN,1022300011,MANHATTAN,1007343,255671,PHONE,Unspecified,MANHATTAN,40.86840217052891,-73.91650528145804,"{'latitude': '40.86840217052891', 'longitude': '-73.91650528145804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10 AVENUE,BROADWAY,10 AVENUE,BROADWAY,WEST  213 STREET,,,,,,
58960788,2023-09-29T20:43:47.000,2023-09-30T00:52:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11219,981 52 STREET,52 STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T00:52:24.000,12 BROOKLYN,3056520050,BROOKLYN,983951,171613,MOBILE,Unspecified,BROOKLYN,40.63771463001025,-74.00107732264956,"{'latitude': '40.63771463001025', 'longitude': '-74.00107732264956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,52 STREET,,,,,,
58963812,2023-09-29T20:43:29.000,2023-09-29T22:09:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11368,108-23 41 AVENUE,41 AVENUE,ADDRESS,CORONA,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T22:10:03.000,04 QUEENS,4019960078,QUEENS,1023609,212614,MOBILE,Unspecified,QUEENS,40.75016527286253,-73.85794670225893,"{'latitude': '40.75016527286253', 'longitude': '-73.85794670225893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",108 STREET,111 STREET,108 STREET,111 STREET,41 AVENUE,,,,,,
58961637,2023-09-29T20:43:06.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10458,495 EAST  188 STREET,EAST  188 STREET,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,06 BRONX,2030580042,BRONX,1014654,251943,ONLINE,Unspecified,BRONX,40.85814779117178,-73.89008867190482,"{'latitude': '40.85814779117178', 'longitude': '-73.89008867190482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58956640,2023-09-29T20:43:01.000,2023-10-03T10:31:08.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10025,700 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-03T00:00:00.000,07 MANHATTAN,1012410036,MANHATTAN,992182,228086,PHONE,Unspecified,MANHATTAN,40.79271590890203,-73.97135378310915,"{'latitude': '40.79271590890203', 'longitude': '-73.97135378310915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
59446119,2023-09-29T20:43:00.000,2023-10-11T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10035,234 EAST  119 STREET,EAST  119 STREET,ADDRESS,NEW YORK,Closed,,2023-10-11T00:00:00.000,11 MANHATTAN,1017830031,MANHATTAN,1001497,230564,ONLINE,Unspecified,MANHATTAN,40.79950407430594,-73.93770654094834,"{'latitude': '40.79950407430594', 'longitude': '-73.93770654094834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,EAST  119 STREET,,,,,,
58966485,2023-09-29T20:43:00.000,2023-10-02T11:29:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10310,121 ALASKA STREET,ALASKA STREET,ADDRESS,STATEN ISLAND,Closed,The E-Waste collection appointment was cancelled.,2023-10-02T11:29:00.000,01 STATEN ISLAND,5001960035,STATEN ISLAND,950791,171077,PHONE,Unspecified,STATEN ISLAND,40.63618023483393,-74.12055291333184,"{'latitude': '40.63618023483393', 'longitude': '-74.12055291333184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HENDERSON AVENUE,CASTLETON AVENUE,,,,,,,,,
58959488,2023-09-29T20:42:42.000,2023-09-29T21:01:47.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10462,2141 BOLTON STREET,BOLTON STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-29T21:01:52.000,11 BRONX,2043170001,BRONX,1020572,250697,MOBILE,Unspecified,BRONX,40.854705533167945,-73.86870171383487,"{'latitude': '40.854705533167945', 'longitude': '-73.86870171383487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LYDIG AVENUE,PELHAM PARKWAY SOUTH,LYDIG AVENUE,PELHAM PARKWAY SOUTH,BOLTON STREET,,,,,,
58964968,2023-09-29T20:42:30.000,2023-09-29T20:47:22.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10013,325 CHURCH STREET,CHURCH STREET,ADDRESS,NEW YORK,Closed,The Police Department visited the location and no Encampment was found.,2023-09-29T20:47:27.000,01 MANHATTAN,1002100002,MANHATTAN,983203,201666,MOBILE,Unspecified,MANHATTAN,40.72020324559364,-74.00377709988575,"{'latitude': '40.72020324559364', 'longitude': '-74.00377709988575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LISPENARD STREET,CANAL STREET,LISPENARD STREET,CANAL STREET,CHURCH STREET,,,,,,
59452514,2023-09-29T20:42:22.000,2023-09-30T09:45:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11214,2424 BENSON AVENUE,BENSON AVENUE,ADDRESS,BROOKLYN,Closed,,2023-09-30T09:45:00.000,11 BROOKLYN,3068760051,BROOKLYN,986877,156840,ONLINE,Unspecified,BROOKLYN,40.59716542606672,-73.99054044177343,"{'latitude': '40.59716542606672', 'longitude': '-73.99054044177343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24 AVENUE,BAY   37 STREET,24 AVENUE,BAY   37 STREET,BENSON AVENUE,,,,,,
58963345,2023-09-29T20:42:15.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10128,3 AVENUE,3 AVENUE,INTERSECTION,MANHATTAN,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-30T02:09:50.000,08 MANHATTAN,,MANHATTAN,997765,224415,PHONE,Unspecified,MANHATTAN,40.78263322355763,-73.95119830954191,"{'latitude': '40.78263322355763', 'longitude': '-73.95119830954191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,EAST   92 STREET,3 AVENUE,EAST 92 STREET,,,,,,,
59453250,2023-09-29T20:42:14.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Public Area,10458,495 EAST  188 STREET,EAST  188 STREET,ADDRESS,BRONX,In Progress,,,06 BRONX,2030580042,BRONX,1014654,251943,ONLINE,Unspecified,BRONX,40.85814779117178,-73.89008867190482,"{'latitude': '40.85814779117178', 'longitude': '-73.89008867190482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WASHINGTON AVENUE,BATHGATE AVENUE,WASHINGTON AVENUE,BATHGATE AVENUE,EAST  188 STREET,,,,,,
58958026,2023-09-29T20:42:12.000,2023-09-29T21:24:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11201,190 YORK STREET,YORK STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T21:24:11.000,02 BROOKLYN,3000680001,BROOKLYN,988838,194807,ONLINE,Unspecified,BROOKLYN,40.70137579240106,-73.98345325660519,"{'latitude': '40.70137579240106', 'longitude': '-73.98345325660519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRIDGE STREET,GOLD STREET,BRIDGE STREET,GOLD STREET,YORK STREET,,,,,,
58961834,2023-09-29T20:42:00.000,2023-10-02T11:37:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10305,372 SAND LANE,SAND LANE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation collected the E-waste.,2023-10-02T11:37:00.000,02 STATEN ISLAND,5034910064,STATEN ISLAND,965644,154487,PHONE,Unspecified,STATEN ISLAND,40.590687775049844,-74.0669918097464,"{'latitude': '40.590687775049844', 'longitude': '-74.0669918097464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SUNNYMEADE VILLAGE,FATHER CAPODANNO BOULEVARD,,,,,,,,,
58957767,2023-09-29T20:41:58.000,2023-09-29T21:14:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,91-46 90 STREET,90 STREET,ADDRESS,WOODHAVEN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T21:14:22.000,09 QUEENS,4089830028,QUEENS,1025071,190014,PHONE,Unspecified,QUEENS,40.688127172004116,-73.85280716665564,"{'latitude': '40.688127172004116', 'longitude': '-73.85280716665564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",91 AVENUE,ATLANTIC AVENUE,91 AVENUE,ATLANTIC AVENUE,90 STREET,,,,,,
59436660,2023-09-29T20:41:54.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,Apartment,10025,200 WEST   94 STREET,WEST   94 STREET,ADDRESS,NEW YORK,Closed,,2023-10-03T00:00:00.000,07 MANHATTAN,1012410036,MANHATTAN,992137,228127,PHONE,Unspecified,MANHATTAN,40.79282848310588,-73.97151625130907,"{'latitude': '40.79282848310588', 'longitude': '-73.97151625130907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,WEST   94 STREET,,,,,,
58967206,2023-09-29T20:41:34.000,2023-09-29T22:46:15.000,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10463,5701 BROADWAY,BROADWAY,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T22:46:19.000,08 BRONX,2057600175,BRONX,1011170,260614,ONLINE,Unspecified,BRONX,40.88195833230215,-73.9026485839929,"{'latitude': '40.88195833230215', 'longitude': '-73.9026485839929', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  234 STREET,WEST  236 STREET,WEST  234 STREET,WEST  236 STREET,BROADWAY,,,,,,
58962629,2023-09-29T20:41:19.000,2023-09-29T21:23:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031,566 WEST  151 STREET,WEST  151 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T21:23:52.000,09 MANHATTAN,1020820059,MANHATTAN,999043,241576,ONLINE,Unspecified,MANHATTAN,40.82973337947792,-73.94654573072565,"{'latitude': '40.82973337947792', 'longitude': '-73.94654573072565', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,WEST  151 STREET,,,,,,
